index,x,y
2415,418.0,-220.0
2416,418.0,-219.0
2417,418.0,-218.0
2418,418.0,-217.0
2419,418.0,-216.0
2420,418.0,-215.0
2421,418.0,-214.0
2422,418.0,-213.0
2423,418.0,-212.0
2424,418.0,-211.0
2425,418.0,-210.0
2426,418.0,-209.0
2427,418.0,-208.0
2428,418.0,-207.0
2429,418.0,-206.0
2430,418.0,-205.0
2431,418.0,-204.0
2432,418.0,-203.0
2433,418.0,-202.0
2434,418.0,-201.0
2435,418.0,-200.0
2436,418.0,-199.0
2437,418.0,-198.0
2438,418.0,-197.0
2439,418.0,-196.0
2440,418.0,-195.0
2441,418.0,-194.0
2442,418.0,-193.0
2443,418.0,-192.0
2444,418.0,-191.0
2445,418.0,-190.0
2446,418.0,-189.0
2447,418.0,-188.0
2448,418.0,-187.0
2449,418.0,-186.0
2450,418.0,-185.0
2451,418.0,-184.0
2452,418.0,-183.0
2453,418.0,-182.0
2454,418.0,-181.0
2455,418.0,-180.0
2456,418.0,-179.0
2457,418.0,-178.0
2458,418.0,-177.0
2459,418.0,-176.0
2460,418.0,-175.0
2461,418.0,-174.0
2462,418.0,-173.0
2463,418.0,-172.0
2464,418.0,-171.0
2465,418.0,-170.0
2466,418.0,-169.0
2467,418.0,-168.0
2468,418.0,-167.0
2469,418.0,-166.0
2470,418.0,-165.0
2471,418.0,-164.0
2472,418.0,-163.0
2473,418.0,-162.0
2474,418.0,-161.0
2475,418.0,-160.0
2476,418.0,-159.0
2477,418.0,-158.0
2478,418.0,-157.0
2479,418.0,-156.0
2480,418.0,-155.0
2481,418.0,-154.0
2482,418.0,-153.0
2483,418.0,-152.0
2484,418.0,-151.0
2485,418.0,-150.0
2486,418.0,-149.0
2487,418.0,-148.0
2488,418.0,-147.0
2489,418.0,-146.0
2490,418.0,-145.0
2491,418.0,-144.0
2492,417.0,-143.0
2493,418.0,-144.0
2494,418.0,-143.0
2495,419.0,-142.0
2496,420.0,-141.0
2497,421.0,-141.0
2498,420.0,-141.0
2499,419.0,-142.0
2500,418.0,-143.0
2501,417.0,-143.0
2502,416.0,-143.0
2503,415.0,-143.0
2504,414.0,-143.0
2505,413.0,-143.0
2506,412.0,-144.0
2507,411.0,-144.0
2508,410.0,-145.0
2509,409.0,-145.0
2510,408.0,-145.0
2511,407.0,-146.0
2512,406.0,-146.0
2513,405.0,-146.0
2514,404.0,-147.0
2515,404.0,-148.0
2516,404.0,-149.0
2517,404.0,-150.0
2518,403.0,-151.0
2519,402.0,-151.0
2520,401.0,-151.0
2521,400.0,-151.0
2522,399.0,-151.0
2523,398.0,-151.0
2524,397.0,-150.0
2525,396.0,-150.0
2526,395.0,-149.0
2527,394.0,-149.0
2528,393.0,-149.0
2529,392.0,-148.0
2530,391.0,-148.0
2531,390.0,-148.0
2532,389.0,-147.0
2533,388.0,-147.0
2534,387.0,-147.0
2535,386.0,-147.0
2536,385.0,-146.0
2537,386.0,-147.0
2538,387.0,-147.0
2539,388.0,-147.0
2540,389.0,-147.0
2541,390.0,-148.0
2542,391.0,-148.0
2543,392.0,-148.0
2544,393.0,-149.0
2545,394.0,-149.0
2546,395.0,-149.0
2547,396.0,-150.0
2548,397.0,-150.0
2549,398.0,-151.0
2550,399.0,-151.0
2551,400.0,-151.0
2552,401.0,-151.0
2553,402.0,-151.0
2554,403.0,-151.0
2555,404.0,-152.0
2556,404.0,-153.0
2557,404.0,-154.0
2558,404.0,-155.0
2559,404.0,-156.0
2560,404.0,-157.0
2561,404.0,-158.0
2562,404.0,-159.0
2563,404.0,-160.0
2564,404.0,-161.0
2565,404.0,-162.0
2566,404.0,-163.0
2567,404.0,-164.0
2568,404.0,-165.0
2569,404.0,-166.0
2570,404.0,-167.0
2571,404.0,-168.0
2572,404.0,-169.0
2573,404.0,-170.0
2574,404.0,-171.0
2575,404.0,-172.0
2576,404.0,-173.0
2577,404.0,-174.0
2578,404.0,-175.0
2579,404.0,-176.0
2580,404.0,-177.0
2581,404.0,-178.0
2582,404.0,-179.0
2583,404.0,-180.0
2584,404.0,-181.0
2585,404.0,-182.0
2586,404.0,-183.0
2587,404.0,-184.0
2588,404.0,-185.0
2589,404.0,-186.0
2590,404.0,-187.0
2591,404.0,-188.0
2592,404.0,-189.0
2593,404.0,-190.0
2594,404.0,-191.0
2595,404.0,-192.0
2596,404.0,-193.0
2597,404.0,-194.0
2598,404.0,-195.0
2599,404.0,-196.0
2600,404.0,-197.0
2601,404.0,-198.0
2602,404.0,-199.0
2603,404.0,-200.0
2604,404.0,-201.0
2605,404.0,-202.0
2606,404.0,-203.0
2607,404.0,-204.0
2608,404.0,-205.0
2609,404.0,-206.0
2610,404.0,-207.0
2611,404.0,-208.0
2612,404.0,-209.0
2613,404.0,-210.0
2614,404.0,-211.0
2615,404.0,-212.0
2616,404.0,-213.0
2617,404.0,-214.0
2618,404.0,-215.0
2619,404.0,-216.0
2620,404.0,-217.0
2621,404.0,-218.0
2622,404.0,-219.0
2623,404.0,-220.0
2624,404.0,-221.0
2625,404.0,-222.0
2626,404.0,-223.0
2627,404.0,-224.0
2628,404.0,-225.0
2629,404.0,-226.0
2630,404.0,-227.0
2631,404.0,-228.0
2632,404.0,-229.0
2633,404.0,-230.0
2634,404.0,-231.0
2635,404.0,-232.0
2636,404.0,-233.0
2637,404.0,-234.0
2638,404.0,-235.0
2639,404.0,-236.0
2640,404.0,-237.0
2641,404.0,-238.0
2642,404.0,-239.0
2643,404.0,-240.0
2644,404.0,-241.0
2645,404.0,-242.0
2646,404.0,-243.0
2647,404.0,-244.0
2648,404.0,-245.0
2649,404.0,-246.0
2650,404.0,-247.0
2651,404.0,-248.0
2652,404.0,-249.0
2653,404.0,-250.0
2654,404.0,-251.0
2655,404.0,-252.0
2656,404.0,-253.0
2657,404.0,-254.0
2658,404.0,-255.0
2659,404.0,-256.0
2660,404.0,-257.0
2661,404.0,-258.0
2662,404.0,-259.0
2663,404.0,-260.0
2664,404.0,-261.0
2665,404.0,-262.0
2666,404.0,-263.0
2667,404.0,-264.0
2668,404.0,-265.0
2669,404.0,-266.0
2670,404.0,-267.0
2671,404.0,-268.0
2672,404.0,-269.0
2673,404.0,-270.0
2674,404.0,-271.0
2675,404.0,-272.0
2676,403.0,-273.0
2677,402.0,-273.0
2678,401.0,-273.0
2679,400.0,-273.0
2680,399.0,-273.0
2681,398.0,-273.0
2682,397.0,-273.0
2683,396.0,-273.0
2684,395.0,-273.0
2685,394.0,-272.0
2686,393.0,-272.0
2687,392.0,-272.0
2688,391.0,-272.0
2689,390.0,-272.0
2690,389.0,-272.0
2691,388.0,-272.0
2692,387.0,-272.0
2693,386.0,-272.0
2694,385.0,-272.0
2695,384.0,-272.0
2696,383.0,-271.0
2697,383.0,-272.0
2698,383.0,-271.0
2699,383.0,-270.0
2700,383.0,-269.0
2701,383.0,-268.0
2702,383.0,-267.0
2703,383.0,-266.0
2704,383.0,-265.0
2705,383.0,-264.0
2706,383.0,-263.0
2707,383.0,-262.0
2708,383.0,-261.0
2709,383.0,-260.0
2710,383.0,-259.0
2711,383.0,-258.0
2712,383.0,-257.0
2713,383.0,-256.0
2714,383.0,-255.0
2715,383.0,-254.0
2716,383.0,-253.0
2717,383.0,-252.0
2718,383.0,-251.0
2719,383.0,-250.0
2720,383.0,-249.0
2721,383.0,-248.0
2722,383.0,-247.0
2723,383.0,-246.0
2724,383.0,-245.0
2725,383.0,-244.0
2726,383.0,-243.0
2727,383.0,-242.0
2728,383.0,-241.0
2729,383.0,-240.0
2730,383.0,-239.0
2731,383.0,-238.0
2732,383.0,-237.0
2733,383.0,-236.0
2734,383.0,-235.0
2735,383.0,-234.0
2736,383.0,-233.0
2737,383.0,-232.0
2738,383.0,-231.0
2739,383.0,-230.0
2740,383.0,-229.0
2741,383.0,-228.0
2742,383.0,-227.0
2743,383.0,-226.0
2744,383.0,-225.0
2745,383.0,-224.0
2746,383.0,-223.0
2747,383.0,-222.0
2748,383.0,-221.0
2749,383.0,-220.0
2750,383.0,-219.0
2751,383.0,-218.0
2752,383.0,-217.0
2753,383.0,-216.0
2754,383.0,-215.0
2755,383.0,-214.0
2756,383.0,-213.0
2757,383.0,-212.0
2758,383.0,-211.0
2759,383.0,-210.0
2760,383.0,-209.0
2761,383.0,-208.0
2762,383.0,-207.0
2763,383.0,-206.0
2764,383.0,-205.0
2765,383.0,-204.0
2766,383.0,-203.0
2767,383.0,-202.0
2768,383.0,-201.0
2769,383.0,-200.0
2770,383.0,-199.0
2771,383.0,-198.0
2772,383.0,-197.0
2773,383.0,-196.0
2774,383.0,-195.0
2775,383.0,-194.0
2776,383.0,-193.0
2777,383.0,-192.0
2778,383.0,-191.0
2779,383.0,-190.0
2780,383.0,-189.0
2781,383.0,-188.0
2782,383.0,-187.0
2783,383.0,-186.0
2784,383.0,-185.0
2785,383.0,-184.0
2786,383.0,-183.0
2787,383.0,-182.0
2788,383.0,-181.0
2789,383.0,-180.0
2790,383.0,-179.0
2791,383.0,-178.0
2792,383.0,-177.0
2793,383.0,-176.0
2794,383.0,-175.0
2795,383.0,-174.0
2796,383.0,-173.0
2797,383.0,-172.0
2798,383.0,-171.0
2799,383.0,-170.0
2800,383.0,-169.0
2801,383.0,-168.0
2802,383.0,-167.0
2803,383.0,-166.0
2804,383.0,-165.0
2805,383.0,-164.0
2806,383.0,-163.0
2807,383.0,-162.0
2808,383.0,-161.0
2809,383.0,-160.0
2810,383.0,-159.0
2811,383.0,-158.0
2812,383.0,-157.0
2813,383.0,-156.0
2814,383.0,-155.0
2815,383.0,-154.0
2816,383.0,-153.0
2817,383.0,-152.0
2818,383.0,-151.0
2819,383.0,-150.0
2820,383.0,-149.0
2821,383.0,-148.0
2822,383.0,-147.0
2823,383.0,-146.0
2824,383.0,-147.0
2825,384.0,-146.0
2826,385.0,-146.0
2827,384.0,-146.0
2828,383.0,-145.0
2829,384.0,-146.0
2830,383.0,-146.0
2831,383.0,-145.0
2832,383.0,-144.0
2833,383.0,-143.0
2834,383.0,-142.0
2835,383.0,-141.0
2836,383.0,-140.0
2837,383.0,-139.0
2838,383.0,-138.0
2839,383.0,-137.0
2840,383.0,-136.0
2841,383.0,-135.0
2842,383.0,-134.0
2843,383.0,-133.0
2844,383.0,-132.0
2845,383.0,-131.0
2846,383.0,-130.0
2847,383.0,-129.0
2848,383.0,-128.0
2849,383.0,-127.0
2850,383.0,-126.0
2851,383.0,-125.0
2852,383.0,-124.0
2853,383.0,-123.0
2854,383.0,-122.0
2855,383.0,-121.0
2856,383.0,-120.0
2857,383.0,-119.0
2858,383.0,-118.0
2859,383.0,-117.0
2860,383.0,-116.0
2861,383.0,-115.0
2862,383.0,-114.0
2863,383.0,-113.0
2864,383.0,-112.0
2865,382.0,-111.0
2866,381.0,-111.0
2867,380.0,-111.0
2868,379.0,-110.0
2869,378.0,-110.0
2870,377.0,-109.0
2871,376.0,-109.0
2872,375.0,-109.0
2873,374.0,-108.0
2874,373.0,-108.0
2875,372.0,-108.0
2876,371.0,-108.0
2877,370.0,-107.0
2878,369.0,-107.0
2879,368.0,-108.0
2880,369.0,-107.0
2881,368.0,-107.0
2882,367.0,-106.0
2883,366.0,-106.0
2884,365.0,-106.0
2885,364.0,-106.0
2886,363.0,-106.0
2887,362.0,-106.0
2888,361.0,-106.0
2889,360.0,-106.0
2890,359.0,-106.0
2891,358.0,-106.0
2892,357.0,-106.0
2893,356.0,-106.0
2894,355.0,-106.0
2895,354.0,-106.0
2896,353.0,-106.0
2897,352.0,-106.0
2898,351.0,-106.0
2899,350.0,-106.0
2900,349.0,-106.0
2901,348.0,-106.0
2902,347.0,-106.0
2903,346.0,-106.0
2904,345.0,-106.0
2905,346.0,-106.0
2906,347.0,-106.0
2907,348.0,-106.0
2908,349.0,-106.0
2909,350.0,-106.0
2910,351.0,-106.0
2911,352.0,-106.0
2912,353.0,-106.0
2913,354.0,-106.0
2914,355.0,-106.0
2915,356.0,-106.0
2916,357.0,-106.0
2917,358.0,-106.0
2918,359.0,-106.0
2919,360.0,-106.0
2920,361.0,-106.0
2921,362.0,-106.0
2922,363.0,-106.0
2923,364.0,-106.0
2924,365.0,-106.0
2925,366.0,-106.0
2926,367.0,-106.0
2927,368.0,-107.0
2928,368.0,-108.0
2929,368.0,-109.0
2930,368.0,-110.0
2931,368.0,-111.0
2932,368.0,-112.0
2933,368.0,-113.0
2934,368.0,-114.0
2935,368.0,-115.0
2936,368.0,-116.0
2937,368.0,-117.0
2938,368.0,-118.0
2939,368.0,-119.0
2940,368.0,-120.0
2941,368.0,-121.0
2942,368.0,-122.0
2943,368.0,-123.0
2944,368.0,-124.0
2945,368.0,-125.0
2946,368.0,-126.0
2947,368.0,-127.0
2948,368.0,-128.0
2949,368.0,-129.0
2950,368.0,-130.0
2951,368.0,-131.0
2952,368.0,-132.0
2953,368.0,-133.0
2954,368.0,-134.0
2955,368.0,-135.0
2956,368.0,-136.0
2957,368.0,-137.0
2958,368.0,-138.0
2959,368.0,-139.0
2960,368.0,-140.0
2961,368.0,-141.0
2962,368.0,-142.0
2963,368.0,-143.0
2964,368.0,-144.0
2965,368.0,-145.0
2966,368.0,-146.0
2967,368.0,-147.0
2968,368.0,-148.0
2969,368.0,-149.0
2970,368.0,-150.0
2971,368.0,-151.0
2972,368.0,-152.0
2973,368.0,-153.0
2974,368.0,-154.0
2975,368.0,-155.0
2976,368.0,-156.0
2977,368.0,-157.0
2978,368.0,-158.0
2979,368.0,-159.0
2980,368.0,-160.0
2981,368.0,-161.0
2982,368.0,-162.0
2983,368.0,-163.0
2984,368.0,-164.0
2985,368.0,-165.0
2986,368.0,-166.0
2987,368.0,-167.0
2988,368.0,-168.0
2989,368.0,-169.0
2990,368.0,-170.0
2991,368.0,-171.0
2992,368.0,-172.0
2993,368.0,-173.0
2994,368.0,-174.0
2995,368.0,-175.0
2996,368.0,-176.0
2997,368.0,-177.0
2998,368.0,-178.0
2999,368.0,-179.0
3000,368.0,-180.0
3001,368.0,-181.0
3002,368.0,-182.0
3003,368.0,-183.0
3004,368.0,-184.0
3005,368.0,-185.0
3006,368.0,-186.0
3007,368.0,-187.0
3008,368.0,-188.0
3009,368.0,-189.0
3010,368.0,-190.0
3011,368.0,-191.0
3012,368.0,-192.0
3013,368.0,-193.0
3014,368.0,-194.0
3015,368.0,-195.0
3016,368.0,-196.0
3017,368.0,-197.0
3018,368.0,-198.0
3019,368.0,-199.0
3020,368.0,-200.0
3021,368.0,-201.0
3022,368.0,-202.0
3023,368.0,-203.0
3024,368.0,-204.0
3025,368.0,-205.0
3026,368.0,-206.0
3027,368.0,-207.0
3028,368.0,-208.0
3029,368.0,-209.0
3030,368.0,-210.0
3031,368.0,-211.0
3032,368.0,-212.0
3033,368.0,-213.0
3034,368.0,-214.0
3035,368.0,-215.0
3036,368.0,-216.0
3037,368.0,-217.0
3038,368.0,-218.0
3039,368.0,-219.0
3040,368.0,-220.0
3041,368.0,-221.0
3042,368.0,-222.0
3043,368.0,-223.0
3044,368.0,-224.0
3045,368.0,-225.0
3046,368.0,-226.0
3047,368.0,-227.0
3048,368.0,-228.0
3049,368.0,-229.0
3050,368.0,-230.0
3051,368.0,-231.0
3052,368.0,-232.0
3053,368.0,-233.0
3054,368.0,-234.0
3055,368.0,-235.0
3056,368.0,-236.0
3057,368.0,-237.0
3058,368.0,-238.0
3059,368.0,-239.0
3060,368.0,-240.0
3061,368.0,-241.0
3062,368.0,-242.0
3063,368.0,-243.0
3064,368.0,-244.0
3065,368.0,-245.0
3066,368.0,-246.0
3067,368.0,-247.0
3068,368.0,-248.0
3069,368.0,-249.0
3070,368.0,-250.0
3071,368.0,-251.0
3072,368.0,-252.0
3073,368.0,-253.0
3074,368.0,-254.0
3075,368.0,-255.0
3076,368.0,-256.0
3077,368.0,-257.0
3078,368.0,-258.0
3079,368.0,-259.0
3080,368.0,-260.0
3081,368.0,-261.0
3082,368.0,-262.0
3083,368.0,-263.0
3084,368.0,-264.0
3085,368.0,-265.0
3086,368.0,-266.0
3087,368.0,-267.0
3088,368.0,-268.0
3089,368.0,-269.0
3090,368.0,-270.0
3091,368.0,-271.0
3092,368.0,-272.0
3093,368.0,-273.0
3094,368.0,-274.0
3095,368.0,-275.0
3096,368.0,-276.0
3097,368.0,-277.0
3098,368.0,-278.0
3099,367.0,-279.0
3100,366.0,-279.0
3101,365.0,-279.0
3102,364.0,-279.0
3103,363.0,-279.0
3104,362.0,-279.0
3105,361.0,-279.0
3106,360.0,-279.0
3107,359.0,-279.0
3108,358.0,-279.0
3109,357.0,-279.0
3110,356.0,-279.0
3111,355.0,-279.0
3112,354.0,-279.0
3113,353.0,-279.0
3114,352.0,-279.0
3115,351.0,-279.0
3116,350.0,-279.0
3117,349.0,-279.0
3118,348.0,-279.0
3119,347.0,-279.0
3120,346.0,-279.0
3121,345.0,-279.0
3122,344.0,-279.0
3123,343.0,-278.0
3124,343.0,-277.0
3125,342.0,-277.0
3126,343.0,-277.0
3127,344.0,-276.0
3128,344.0,-275.0
3129,344.0,-274.0
3130,344.0,-273.0
3131,344.0,-272.0
3132,344.0,-271.0
3133,344.0,-270.0
3134,344.0,-269.0
3135,344.0,-268.0
3136,344.0,-267.0
3137,344.0,-266.0
3138,344.0,-265.0
3139,344.0,-264.0
3140,344.0,-263.0
3141,344.0,-262.0
3142,344.0,-261.0
3143,344.0,-260.0
3144,344.0,-259.0
3145,344.0,-258.0
3146,344.0,-257.0
3147,344.0,-256.0
3148,344.0,-255.0
3149,344.0,-254.0
3150,344.0,-253.0
3151,344.0,-252.0
3152,344.0,-251.0
3153,344.0,-250.0
3154,344.0,-249.0
3155,344.0,-248.0
3156,344.0,-247.0
3157,344.0,-246.0
3158,344.0,-245.0
3159,344.0,-244.0
3160,344.0,-243.0
3161,344.0,-242.0
3162,344.0,-241.0
3163,344.0,-240.0
3164,344.0,-239.0
3165,344.0,-238.0
3166,344.0,-237.0
3167,344.0,-236.0
3168,344.0,-235.0
3169,344.0,-234.0
3170,344.0,-233.0
3171,344.0,-232.0
3172,344.0,-231.0
3173,344.0,-230.0
3174,344.0,-229.0
3175,344.0,-228.0
3176,344.0,-227.0
3177,344.0,-226.0
3178,344.0,-225.0
3179,344.0,-224.0
3180,344.0,-223.0
3181,344.0,-222.0
3182,344.0,-221.0
3183,344.0,-220.0
3184,344.0,-219.0
3185,344.0,-218.0
3186,344.0,-217.0
3187,344.0,-216.0
3188,344.0,-215.0
3189,344.0,-214.0
3190,344.0,-213.0
3191,344.0,-212.0
3192,344.0,-211.0
3193,344.0,-210.0
3194,344.0,-209.0
3195,344.0,-208.0
3196,344.0,-207.0
3197,344.0,-206.0
3198,344.0,-205.0
3199,344.0,-204.0
3200,344.0,-203.0
3201,344.0,-202.0
3202,344.0,-201.0
3203,344.0,-200.0
3204,344.0,-199.0
3205,344.0,-198.0
3206,344.0,-197.0
3207,344.0,-196.0
3208,344.0,-195.0
3209,344.0,-194.0
3210,344.0,-193.0
3211,344.0,-192.0
3212,344.0,-191.0
3213,344.0,-190.0
3214,344.0,-189.0
3215,344.0,-188.0
3216,344.0,-187.0
3217,344.0,-186.0
3218,344.0,-185.0
3219,344.0,-184.0
3220,344.0,-183.0
3221,344.0,-182.0
3222,344.0,-181.0
3223,344.0,-180.0
3224,344.0,-179.0
3225,344.0,-178.0
3226,344.0,-177.0
3227,344.0,-176.0
3228,344.0,-175.0
3229,344.0,-174.0
3230,344.0,-173.0
3231,344.0,-172.0
3232,344.0,-171.0
3233,344.0,-170.0
3234,344.0,-169.0
3235,344.0,-168.0
3236,344.0,-167.0
3237,344.0,-166.0
3238,344.0,-165.0
3239,344.0,-164.0
3240,344.0,-163.0
3241,344.0,-162.0
3242,344.0,-161.0
3243,344.0,-160.0
3244,344.0,-159.0
3245,344.0,-158.0
3246,344.0,-157.0
3247,344.0,-156.0
3248,344.0,-155.0
3249,344.0,-154.0
3250,344.0,-153.0
3251,344.0,-152.0
3252,344.0,-151.0
3253,344.0,-150.0
3254,344.0,-149.0
3255,344.0,-148.0
3256,344.0,-147.0
3257,344.0,-146.0
3258,344.0,-145.0
3259,344.0,-144.0
3260,344.0,-143.0
3261,344.0,-142.0
3262,344.0,-141.0
3263,344.0,-140.0
3264,344.0,-139.0
3265,344.0,-138.0
3266,344.0,-137.0
3267,344.0,-136.0
3268,344.0,-135.0
3269,344.0,-134.0
3270,344.0,-133.0
3271,344.0,-132.0
3272,344.0,-131.0
3273,344.0,-130.0
3274,344.0,-129.0
3275,344.0,-128.0
3276,344.0,-127.0
3277,344.0,-126.0
3278,344.0,-125.0
3279,344.0,-124.0
3280,344.0,-123.0
3281,344.0,-122.0
3282,344.0,-121.0
3283,344.0,-120.0
3284,344.0,-119.0
3285,344.0,-118.0
3286,344.0,-117.0
3287,344.0,-116.0
3288,344.0,-115.0
3289,344.0,-114.0
3290,344.0,-113.0
3291,344.0,-112.0
3292,344.0,-111.0
3293,344.0,-110.0
3294,344.0,-109.0
3295,344.0,-108.0
3296,343.0,-107.0
3297,344.0,-106.0
3298,345.0,-106.0
3299,344.0,-106.0
3300,343.0,-107.0
3301,342.0,-107.0
3302,341.0,-108.0
3303,340.0,-108.0
3304,339.0,-108.0
3305,338.0,-108.0
3306,337.0,-108.0
3307,336.0,-109.0
3308,335.0,-109.0
3309,334.0,-110.0
3310,333.0,-110.0
3311,332.0,-110.0
3312,331.0,-111.0
3313,330.0,-111.0
3314,329.0,-112.0
3315,328.0,-112.0
3316,327.0,-112.0
3317,326.0,-113.0
3318,326.0,-114.0
3319,326.0,-115.0
3320,326.0,-116.0
3321,326.0,-117.0
3322,326.0,-118.0
3323,326.0,-119.0
3324,326.0,-120.0
3325,326.0,-121.0
3326,326.0,-122.0
3327,326.0,-123.0
3328,326.0,-124.0
3329,326.0,-125.0
3330,326.0,-126.0
3331,326.0,-127.0
3332,325.0,-128.0
3333,324.0,-128.0
3334,323.0,-128.0
3335,322.0,-128.0
3336,321.0,-128.0
3337,320.0,-128.0
3338,319.0,-128.0
3339,318.0,-128.0
3340,317.0,-128.0
3341,316.0,-128.0
3342,315.0,-128.0
3343,314.0,-128.0
3344,313.0,-128.0
3345,312.0,-128.0
3346,311.0,-128.0
3347,310.0,-128.0
3348,309.0,-128.0
3349,308.0,-128.0
3350,307.0,-128.0
3351,306.0,-128.0
3352,305.0,-128.0
3353,304.0,-128.0
3354,303.0,-128.0
3355,302.0,-128.0
3356,301.0,-128.0
3357,300.0,-128.0
3358,299.0,-128.0
3359,298.0,-128.0
3360,297.0,-128.0
3361,296.0,-128.0
3362,295.0,-128.0
3363,294.0,-128.0
3364,293.0,-128.0
3365,292.0,-128.0
3366,291.0,-128.0
3367,290.0,-128.0
3368,289.0,-128.0
3369,288.0,-128.0
3370,287.0,-128.0
3371,286.0,-128.0
3372,285.0,-128.0
3373,284.0,-128.0
3374,283.0,-128.0
3375,282.0,-128.0
3376,281.0,-128.0
3377,280.0,-128.0
3378,279.0,-128.0
3379,278.0,-128.0
3380,277.0,-128.0
3381,276.0,-128.0
3382,275.0,-128.0
3383,274.0,-128.0
3384,273.0,-128.0
3385,272.0,-128.0
3386,271.0,-128.0
3387,270.0,-128.0
3388,269.0,-128.0
3389,268.0,-128.0
3390,267.0,-128.0
3391,266.0,-128.0
3392,265.0,-128.0
3393,264.0,-128.0
3394,263.0,-128.0
3395,262.0,-128.0
3396,261.0,-128.0
3397,260.0,-128.0
3398,259.0,-128.0
3399,258.0,-128.0
3400,257.0,-128.0
3401,256.0,-128.0
3402,255.0,-128.0
3403,254.0,-128.0
3404,253.0,-129.0
3405,253.0,-128.0
3406,254.0,-128.0
3407,253.0,-127.0
3408,253.0,-128.0
3409,253.0,-127.0
3410,253.0,-126.0
3411,253.0,-125.0
3412,253.0,-124.0
3413,253.0,-123.0
3414,253.0,-122.0
3415,253.0,-121.0
3416,253.0,-120.0
3417,253.0,-119.0
3418,253.0,-118.0
3419,253.0,-117.0
3420,253.0,-116.0
3421,253.0,-115.0
3422,253.0,-114.0
3423,253.0,-113.0
3424,252.0,-112.0
3425,251.0,-112.0
3426,250.0,-111.0
3427,249.0,-111.0
3428,248.0,-111.0
3429,247.0,-110.0
3430,246.0,-110.0
3431,245.0,-110.0
3432,244.0,-109.0
3433,243.0,-109.0
3434,242.0,-108.0
3435,241.0,-108.0
3436,240.0,-108.0
3437,239.0,-108.0
3438,238.0,-108.0
3439,237.0,-107.0
3440,236.0,-107.0
3441,235.0,-108.0
3442,236.0,-107.0
3443,235.0,-107.0
3444,234.0,-106.0
3445,233.0,-106.0
3446,232.0,-106.0
3447,231.0,-106.0
3448,230.0,-106.0
3449,229.0,-106.0
3450,228.0,-106.0
3451,227.0,-106.0
3452,226.0,-106.0
3453,225.0,-106.0
3454,224.0,-106.0
3455,223.0,-106.0
3456,222.0,-106.0
3457,221.0,-106.0
3458,220.0,-106.0
3459,219.0,-106.0
3460,218.0,-106.0
3461,217.0,-106.0
3462,216.0,-106.0
3463,215.0,-106.0
3464,214.0,-106.0
3465,213.0,-106.0
3466,212.0,-106.0
3467,213.0,-106.0
3468,214.0,-106.0
3469,215.0,-106.0
3470,216.0,-106.0
3471,217.0,-106.0
3472,218.0,-106.0
3473,219.0,-106.0
3474,220.0,-106.0
3475,221.0,-106.0
3476,222.0,-106.0
3477,223.0,-106.0
3478,224.0,-106.0
3479,225.0,-106.0
3480,226.0,-106.0
3481,227.0,-106.0
3482,228.0,-106.0
3483,229.0,-106.0
3484,230.0,-106.0
3485,231.0,-106.0
3486,232.0,-106.0
3487,233.0,-106.0
3488,234.0,-106.0
3489,235.0,-107.0
3490,235.0,-108.0
3491,235.0,-109.0
3492,235.0,-110.0
3493,235.0,-111.0
3494,235.0,-112.0
3495,235.0,-113.0
3496,235.0,-114.0
3497,235.0,-115.0
3498,235.0,-116.0
3499,235.0,-117.0
3500,235.0,-118.0
3501,235.0,-119.0
3502,235.0,-120.0
3503,235.0,-121.0
3504,235.0,-122.0
3505,235.0,-123.0
3506,235.0,-124.0
3507,235.0,-125.0
3508,235.0,-126.0
3509,235.0,-127.0
3510,235.0,-128.0
3511,235.0,-129.0
3512,235.0,-130.0
3513,235.0,-131.0
3514,235.0,-132.0
3515,235.0,-133.0
3516,235.0,-134.0
3517,235.0,-135.0
3518,235.0,-136.0
3519,235.0,-137.0
3520,235.0,-138.0
3521,235.0,-139.0
3522,235.0,-140.0
3523,235.0,-141.0
3524,235.0,-142.0
3525,235.0,-143.0
3526,235.0,-144.0
3527,235.0,-145.0
3528,235.0,-146.0
3529,235.0,-147.0
3530,235.0,-148.0
3531,235.0,-149.0
3532,235.0,-150.0
3533,235.0,-151.0
3534,235.0,-152.0
3535,235.0,-153.0
3536,235.0,-154.0
3537,235.0,-155.0
3538,235.0,-156.0
3539,235.0,-157.0
3540,235.0,-158.0
3541,235.0,-159.0
3542,235.0,-160.0
3543,235.0,-161.0
3544,235.0,-162.0
3545,235.0,-163.0
3546,235.0,-164.0
3547,235.0,-165.0
3548,235.0,-166.0
3549,235.0,-167.0
3550,235.0,-168.0
3551,235.0,-169.0
3552,235.0,-170.0
3553,235.0,-171.0
3554,235.0,-172.0
3555,235.0,-173.0
3556,235.0,-174.0
3557,235.0,-175.0
3558,235.0,-176.0
3559,235.0,-177.0
3560,235.0,-178.0
3561,235.0,-179.0
3562,235.0,-180.0
3563,235.0,-181.0
3564,235.0,-182.0
3565,235.0,-183.0
3566,235.0,-184.0
3567,235.0,-185.0
3568,235.0,-186.0
3569,235.0,-187.0
3570,235.0,-188.0
3571,235.0,-189.0
3572,235.0,-190.0
3573,235.0,-191.0
3574,235.0,-192.0
3575,235.0,-193.0
3576,235.0,-194.0
3577,235.0,-195.0
3578,235.0,-196.0
3579,235.0,-197.0
3580,235.0,-198.0
